CUSTOMER_ID,ORDER_DATE_TM,PRODUCT_ID,QUANTITY,RUSH_SHIP
5,2022-03-20 15:22:52,9,160,0
10,2022-01-14 06:24:23,1,100,0
3,2022-11-12 20:38:00,5,190,1
6,2022-02-09 17:58:18,9,120,0
7,2022-07-23 00:13:53,7,80,0
8,2022-05-23 21:44:34,10,40,0
4,2022-03-17 20:20:38,12,70,0
4,2022-07-20 11:04:22,12,80,0
6,2022-06-27 01:30:21,14,150,1
10,2022-06-26 00:38:51,6,200,0
10,2022-12-26 02:12:36,10,80,0
10,2022-08-03 04:14:37,4,80,0
5,2022-03-09 11:05:39,14,80,0
6,2022-08-28 00:03:41,3,160,0
4,2022-03-28 07:20:10,3,60,0
8,2022-10-19 05:27:33,1,170,0
9,2022-08-18 01:37:59,8,180,0
6,2022-08-22 04:41:43,3,40,0
6,2022-09-18 10:21:51,15,20,0
8,2022-04-18 11:36:02,13,130,0
6,2022-06-21 08:06:55,12,30,0
6,2022-01-17 17:00:23,14,80,0
3,2022-03-09 04:43:45,10,10,0
10,2022-04-16 11:31:43,4,30,0
8,2022-02-03 13:43:28,1,40,0
5,2022-09-09 01:13:04,5,60,0
5,2022-12-30 10:04:45,2,180,0
6,2022-05-11 14:46:18,15,160,0
6,2022-08-20 21:17:11,11,70,1
9,2022-08-30 16:42:07,6,160,0
5,2022-01-15 11:29:02,14,20,0
2,2022-12-05 17:29:28,1,150,0
10,2022-05-09 13:34:26,3,170,0
6,2022-11-30 10:03:48,9,180,0
10,2022-04-16 04:58:10,1,110,0
4,2022-11-23 15:49:45,11,60,0
9,2022-06-30 13:12:04,5,190,0
2,2022-09-06 05:00:34,13,60,0
6,2022-07-08 21:40:28,15,60,0
9,2022-11-22 08:31:46,3,150,0
7,2022-03-20 00:43:07,2,60,0
5,2022-07-31 10:17:19,6,180,0
6,2022-12-17 21:32:54,11,30,0
2,2022-07-15 23:37:22,7,80,0
4,2022-10-28 05:35:39,5,100,0
6,2022-03-02 10:09:47,4,190,0
7,2022-02-28 12:51:28,10,10,0
9,2022-02-27 16:28:56,4,180,0
8,2022-06-24 15:07:16,12,30,0
7,2022-10-22 19:10:52,4,150,0
6,2022-09-27 15:45:31,5,60,0
3,2022-11-29 03:43:40,4,160,0
10,2022-07-19 01:35:01,5,100,1
6,2022-09-08 06:17:48,15,130,0
7,2022-06-05 11:39:00,1,190,0
4,2022-04-19 10:49:13,7,110,0
9,2022-03-08 21:16:15,15,80,0
5,2022-08-09 01:12:13,8,140,0
2,2022-03-09 04:14:44,15,170,0
9,2022-06-11 12:21:45,15,130,0
2,2022-03-29 12:00:16,14,190,0
4,2022-02-06 20:17:39,8,190,0
8,2022-05-28 00:09:02,15,110,0
4,2022-09-05 02:21:59,6,190,0
8,2022-08-13 01:06:11,4,170,0
9,2022-05-24 03:26:03,15,80,0
4,2022-12-15 07:21:38,14,100,0
6,2022-09-04 12:34:20,13,160,0
10,2022-10-05 16:55:13,11,110,0
9,2022-02-21 08:21:20,9,80,0
2,2022-07-09 12:43:35,10,150,0
10,2022-02-01 09:33:26,6,70,0
6,2022-04-05 17:10:32,11,80,0
2,2022-02-17 09:09:04,9,130,0
10,2022-07-27 09:31:52,5,170,0
8,2022-12-25 12:41:57,4,40,0
8,2022-12-13 23:21:18,3,80,0
10,2022-05-11 16:19:32,9,90,0
6,2022-02-07 20:48:49,10,10,0
4,2022-04-22 23:43:57,5,10,0
4,2022-11-18 21:54:49,15,170,0
8,2022-11-09 00:47:59,4,130,0
8,2022-12-28 07:03:40,1,100,0
7,2022-07-18 15:24:43,3,110,0
2,2022-10-26 09:30:22,2,10,0
3,2022-03-28 06:33:51,11,160,0
7,2022-04-16 11:40:29,11,20,0
2,2022-03-12 01:24:21,3,200,1
5,2022-02-01 22:58:38,4,130,0
2,2022-06-16 15:24:32,2,200,0
8,2022-04-02 15:11:13,14,190,0
7,2022-02-01 09:27:16,11,180,0
9,2022-05-22 21:05:36,4,70,0
2,2022-02-05 16:30:17,5,180,0
3,2022-01-19 03:23:27,6,30,0
4,2022-09-09 06:55:48,9,170,0
7,2022-07-22 18:21:50,2,90,0
4,2022-11-28 23:44:54,14,100,0
10,2022-04-18 16:17:09,9,50,0
2,2022-02-19 17:48:10,9,160,0
10,2022-04-01 04:14:02,11,50,0
9,2022-02-27 11:48:13,4,70,0
10,2022-04-18 16:20:44,7,100,0
7,2022-12-25 08:23:40,12,160,0
5,2022-03-06 00:01:52,1,10,0
6,2022-06-22 09:22:03,13,190,0
8,2022-04-06 19:00:38,6,50,0
6,2022-03-20 06:04:05,2,40,0
5,2022-05-02 15:44:30,9,150,0
4,2022-05-03 18:37:48,4,40,0
5,2022-06-25 04:23:26,9,120,0
4,2022-03-25 22:05:09,10,110,0
10,2022-08-29 04:27:06,14,80,0
2,2022-06-29 04:31:46,6,30,0
7,2022-02-02 20:30:43,14,80,0
9,2022-04-26 16:02:15,7,190,0
5,2022-02-08 09:53:15,1,120,0
2,2022-03-05 14:48:30,3,80,0
9,2022-08-24 01:31:39,4,180,0
9,2022-09-29 19:28:32,12,140,0
7,2022-08-12 21:43:24,3,40,0
10,2022-03-01 18:55:55,7,150,0
9,2022-05-12 22:57:26,7,170,0
8,2022-06-26 11:44:56,3,100,0
6,2022-08-21 11:50:51,14,70,0
10,2022-06-17 11:15:31,1,120,0
10,2022-01-03 19:07:09,14,200,0
5,2022-01-31 20:04:07,7,20,0
8,2022-02-25 19:20:07,6,120,0
7,2022-04-27 05:04:07,6,40,0
3,2022-10-22 18:36:11,6,140,0
9,2022-11-28 23:09:46,3,190,0
7,2022-06-14 12:13:00,2,40,0
7,2022-03-03 01:02:26,4,60,0
3,2022-11-29 18:16:17,13,80,0
9,2022-07-21 08:12:34,11,120,0
2,2022-01-03 02:09:51,7,10,0
10,2022-07-04 20:28:38,5,70,0
5,2022-02-18 02:09:35,7,30,0
4,2022-10-13 14:54:08,13,170,0
9,2022-07-10 16:14:41,6,30,0
4,2022-04-22 12:57:44,5,150,0
10,2022-08-28 07:51:09,6,140,0
8,2022-12-29 16:55:27,1,180,0
7,2022-03-22 03:52:49,13,70,0
3,2022-06-18 07:28:38,12,30,0
6,2022-06-27 05:32:56,4,150,0
3,2022-03-14 03:42:32,4,120,0
4,2022-05-13 14:39:06,11,10,0
8,2022-06-17 06:57:43,9,80,0
7,2022-06-16 11:11:11,11,50,0
7,2022-09-19 13:50:04,4,130,0
4,2022-09-16 00:17:56,5,170,0
10,2022-08-12 01:49:00,4,40,0
8,2022-06-21 13:59:36,2,100,0
3,2022-09-19 10:10:55,1,160,0
3,2022-08-10 16:33:06,12,180,0
8,2022-12-25 09:42:11,14,90,0
7,2022-05-29 03:33:47,8,60,0
3,2022-01-18 19:46:57,10,120,0
6,2022-04-16 21:18:37,6,90,0
2,2022-02-12 06:09:49,1,70,0
7,2022-10-14 01:22:32,8,110,0
7,2022-11-27 06:56:12,1,50,0
3,2022-03-25 17:29:14,8,120,0
4,2022-11-21 08:54:24,8,110,0
8,2022-12-01 14:50:11,7,60,0
5,2022-12-04 10:34:22,1,40,0
4,2022-04-18 21:27:07,11,100,0
5,2022-02-11 09:49:53,8,10,0
8,2022-08-19 09:10:07,6,50,0
2,2022-11-05 04:48:20,13,40,0
2,2022-11-09 13:03:23,1,90,0
10,2022-05-05 22:15:40,8,170,0
5,2022-08-23 13:36:27,4,140,0
7,2022-09-05 18:07:07,6,40,0
8,2022-02-24 13:55:21,15,60,0
8,2022-07-15 19:06:56,7,50,1
4,2022-05-06 15:29:24,6,110,0
9,2022-12-04 18:36:09,7,40,0
6,2022-06-26 20:45:05,13,80,0
9,2022-07-06 23:38:53,5,50,0
5,2022-11-12 10:47:24,12,160,0
3,2022-04-12 05:56:50,6,20,0
6,2022-07-01 09:43:53,1,60,1
3,2022-02-26 15:51:07,11,120,1
6,2022-09-16 10:19:31,8,170,0
7,2022-06-27 23:42:54,15,160,0
7,2022-10-30 03:46:16,7,40,0
5,2022-10-13 04:03:34,14,160,0
6,2022-06-25 17:27:39,3,80,1
2,2022-01-08 12:10:42,15,140,0
2,2022-11-21 06:18:33,3,60,0
5,2022-02-26 17:22:46,4,40,0
9,2022-02-23 01:04:09,11,140,0
7,2022-11-10 07:47:47,2,90,0
6,2022-10-08 04:40:54,2,90,0
7,2022-03-16 16:30:59,6,60,0
8,2022-12-25 11:31:41,7,120,0
7,2022-05-08 19:03:13,5,50,0
3,2022-10-18 23:00:52,3,120,0
4,2022-02-13 15:34:30,4,110,0
10,2022-09-17 08:34:56,5,100,0
4,2022-10-04 11:37:13,10,100,0
10,2022-11-13 08:58:00,5,60,0
3,2022-05-10 16:55:22,13,10,0
5,2022-03-02 14:01:46,13,120,0
8,2022-02-12 22:06:40,3,150,0
9,2022-07-07 19:32:03,9,180,0
3,2022-05-07 00:21:39,2,100,0
4,2022-09-21 08:26:29,10,120,0
4,2022-11-02 11:47:17,15,130,0
7,2022-01-07 22:52:29,14,110,0
3,2022-11-13 08:08:33,8,50,0
9,2022-06-20 01:59:54,5,170,0
9,2022-08-22 21:07:09,3,80,0
5,2022-10-24 17:32:14,14,40,0
6,2022-06-14 12:02:31,2,20,0
4,2022-05-01 16:52:31,13,200,0
10,2022-05-29 03:42:16,14,130,0
9,2022-11-03 16:11:56,12,140,0
8,2022-10-05 20:24:44,11,90,0
9,2022-05-30 00:34:20,6,20,0
3,2022-12-01 21:50:06,6,50,0
8,2022-01-15 07:40:19,4,90,0
6,2022-05-05 10:54:33,6,160,0
9,2022-02-22 07:42:08,8,120,0
9,2022-08-08 18:02:47,5,190,0
4,2022-02-20 09:04:07,6,40,1
7,2022-11-23 20:03:11,5,70,0
10,2022-01-21 06:14:25,15,90,0
4,2022-08-20 05:47:19,15,70,0
8,2022-06-02 06:16:55,11,140,0
3,2022-05-13 03:21:08,6,110,0
6,2022-12-11 03:54:52,12,30,0
4,2022-04-01 07:18:20,8,60,0
2,2022-07-08 10:33:48,6,40,0
3,2022-07-26 05:22:05,8,90,0
4,2022-09-04 09:00:28,13,170,0
7,2022-12-24 07:47:36,6,180,0
8,2022-04-03 06:20:32,6,90,0
2,2022-06-23 09:03:02,4,90,0
5,2022-08-07 22:02:33,14,200,0
7,2022-10-11 15:12:03,2,110,0
5,2022-10-19 02:49:37,12,160,0
4,2022-07-17 19:00:05,8,30,0
4,2022-09-07 02:31:20,11,80,0
4,2022-04-19 23:04:57,1,40,0
4,2022-11-07 11:24:48,7,10,0
8,2022-09-29 07:22:55,12,100,0
10,2022-02-24 16:05:12,4,190,0
9,2022-05-24 21:12:29,12,30,0
3,2022-12-06 00:33:57,1,10,0
8,2022-04-08 01:49:05,5,100,0
9,2022-09-28 02:52:51,12,40,0
10,2022-11-20 17:59:48,7,150,1
9,2022-01-26 01:39:58,10,10,0
2,2022-05-29 09:35:57,1,30,0
3,2022-04-09 06:00:42,6,120,0
6,2022-07-01 07:32:38,10,100,0
9,2022-09-10 08:05:45,6,80,0
9,2022-07-18 04:37:19,4,100,0
8,2022-03-26 14:26:00,2,50,0
4,2022-03-22 14:10:03,8,200,0
8,2022-02-22 12:57:17,10,160,0
9,2022-12-29 18:28:31,10,150,0
3,2022-06-05 23:42:49,4,70,0
6,2022-03-08 00:19:54,6,30,0
9,2022-03-29 05:54:57,15,120,0
4,2022-08-25 12:24:44,6,10,0
4,2022-09-23 09:57:03,6,140,0
6,2022-05-25 01:10:14,5,190,0
4,2022-11-13 02:47:18,11,170,0
5,2022-02-15 10:54:10,8,100,0
3,2022-01-09 16:15:12,13,10,0
3,2022-05-02 16:49:00,1,110,0
5,2022-06-29 16:14:44,3,190,0
5,2022-08-01 22:01:26,13,50,0
2,2022-10-08 13:39:19,10,180,0
9,2022-06-12 12:40:04,1,130,0
2,2022-12-23 05:26:38,13,40,0
5,2022-01-18 18:43:06,14,90,0
5,2022-08-24 04:59:25,10,40,0
8,2022-07-25 19:18:48,8,190,0
3,2022-10-17 01:42:57,15,140,0
8,2022-04-06 08:17:53,1,20,0
3,2022-12-18 03:15:30,7,180,0
7,2022-01-21 08:06:30,13,110,0
3,2022-05-08 19:28:32,15,180,0
8,2022-04-24 18:04:29,9,190,0
2,2022-09-21 12:15:51,1,40,0
9,2022-12-03 21:50:50,9,160,0
8,2022-07-28 17:11:52,13,190,0
2,2022-03-08 10:53:33,10,130,0
2,2022-01-05 10:06:24,7,180,0
5,2022-08-07 06:56:48,9,180,0
5,2022-05-09 10:59:24,13,170,1
7,2022-10-23 14:31:44,1,110,0
6,2022-03-19 16:59:47,13,120,0
7,2022-06-04 08:50:10,5,80,0
5,2022-01-01 04:46:10,11,30,0
5,2022-11-22 03:49:15,15,130,0
6,2022-08-20 03:36:13,6,130,0
5,2022-10-17 14:53:54,3,40,1
6,2022-12-30 12:46:15,10,10,0
4,2022-08-17 10:56:42,15,60,1
4,2022-06-12 12:07:59,12,140,0
5,2022-07-18 01:41:47,14,30,0
3,2022-10-06 21:58:00,1,50,0
3,2022-10-05 06:44:58,4,170,0
4,2022-03-11 21:28:14,6,30,0
8,2022-12-05 14:49:48,10,180,0
7,2022-03-16 04:02:49,6,180,0
2,2022-06-29 07:06:47,9,130,0
3,2022-07-19 12:22:52,14,180,0
10,2022-05-18 23:28:42,6,170,1
2,2022-11-08 12:45:37,3,10,0
6,2022-01-27 14:14:22,6,60,0
5,2022-07-18 01:00:03,3,50,0
10,2022-09-28 19:09:13,4,30,0
6,2022-09-20 09:15:02,14,110,0
9,2022-09-03 15:55:17,9,160,0
9,2022-07-12 00:20:57,15,100,0
8,2022-01-03 13:28:26,5,160,0
7,2022-11-04 16:10:36,13,100,0
4,2022-05-20 11:43:19,15,90,0
2,2022-04-23 03:38:32,8,150,0
5,2022-09-08 23:27:28,13,160,0
4,2022-10-08 23:21:38,14,100,0
10,2022-09-09 01:19:51,9,50,0
10,2022-06-03 07:33:17,3,20,0
8,2022-01-19 17:50:45,10,30,0
10,2022-12-15 06:09:16,8,150,0
5,2022-10-30 23:47:55,9,30,0
4,2022-08-03 18:05:18,2,80,0
10,2022-01-17 07:07:03,3,60,0
6,2022-03-11 20:21:36,4,140,0
6,2022-06-28 04:13:21,15,120,0
4,2022-07-05 10:14:47,15,140,0
3,2022-05-04 00:28:07,3,190,0
4,2022-11-21 19:23:09,8,80,0
4,2022-02-27 15:58:53,5,70,0
5,2022-01-20 16:32:08,8,70,0
9,2022-07-07 09:30:46,11,110,0
3,2022-02-06 04:48:34,9,80,0
10,2022-03-03 16:30:31,14,60,0
3,2022-12-17 15:47:42,11,170,0
8,2022-04-20 22:57:59,8,80,0
4,2022-04-24 18:15:26,10,130,0
2,2022-04-24 17:48:24,11,190,0
3,2022-04-06 14:09:12,10,90,0
8,2022-12-04 20:38:58,13,110,0
2,2022-06-20 08:19:30,11,20,0
4,2022-10-28 10:59:52,6,80,0
3,2022-05-06 18:07:04,8,100,0
4,2022-05-01 13:41:34,1,130,0
7,2022-10-11 13:18:55,13,160,0
9,2022-10-28 09:18:47,14,70,0
8,2022-09-03 10:23:18,3,130,0
4,2022-09-11 06:57:19,7,90,0
7,2022-06-20 08:45:17,14,100,0
9,2022-04-20 00:00:58,11,90,0
9,2022-05-14 13:57:58,3,40,0
6,2022-09-29 15:19:34,7,120,0
10,2022-02-10 05:33:45,2,80,0
9,2022-09-14 10:24:13,6,200,0
10,2022-09-12 00:42:47,14,120,0
2,2022-06-17 23:26:26,4,70,0
7,2022-01-13 15:08:06,1,10,0
9,2022-12-21 16:57:18,14,90,0
4,2022-02-04 21:27:58,2,120,0
2,2022-02-21 08:56:42,6,20,0
7,2022-08-29 23:59:55,7,150,0
8,2022-02-21 05:48:32,15,140,0
4,2022-08-30 19:58:34,3,100,0
2,2022-03-25 07:04:48,14,170,0
8,2022-09-18 12:10:53,13,170,1
8,2022-09-12 20:46:28,13,30,0
2,2022-07-20 08:02:20,8,70,0
2,2022-12-11 17:43:32,4,160,0
6,2022-03-21 18:53:31,3,40,0
4,2022-03-23 06:04:52,13,80,0
3,2022-09-24 15:04:15,11,120,0
7,2022-09-23 05:57:37,13,120,0
8,2022-07-24 10:57:45,2,130,0
6,2022-09-01 02:09:48,6,110,0
4,2022-06-30 23:28:39,2,90,0
5,2022-06-09 20:11:48,12,140,0
4,2022-12-06 01:25:37,2,150,0
8,2022-07-05 13:44:52,1,90,0
10,2022-03-22 19:09:07,10,110,0
4,2022-06-07 08:19:16,11,40,0
9,2022-10-20 02:32:59,15,60,0
8,2022-06-17 03:57:20,5,80,0
5,2022-11-23 02:39:46,9,100,0
5,2022-06-30 05:34:47,9,80,0
6,2022-06-02 20:37:37,1,50,0
9,2022-12-13 13:44:25,8,90,0
10,2022-02-15 13:38:48,2,150,0
9,2022-09-04 07:50:32,10,160,0
6,2022-03-27 18:57:21,6,10,0
8,2022-11-12 10:17:38,14,40,1
10,2022-03-13 18:33:08,5,170,0
3,2022-04-14 21:49:58,10,150,0
4,2022-12-03 07:06:40,6,20,0
8,2022-07-31 20:22:07,3,150,0
3,2022-05-06 10:33:30,15,140,0
7,2022-05-22 03:56:33,15,190,0
8,2022-11-15 13:42:45,5,170,0
6,2022-10-25 16:25:44,2,90,0
9,2022-08-12 05:11:01,12,160,0
8,2022-07-26 04:14:07,1,110,0
6,2022-06-09 08:49:29,15,20,0
5,2022-07-09 07:09:44,4,130,0
4,2022-04-13 12:48:29,11,20,0
8,2022-09-05 19:51:50,10,100,0
9,2022-08-03 12:59:42,6,130,0
2,2022-12-07 06:38:32,3,70,0
7,2022-11-28 17:57:05,6,100,0
6,2022-04-09 15:11:50,8,160,0
8,2022-04-18 00:57:03,5,90,0
2,2022-11-02 05:17:52,6,80,1
7,2022-09-10 17:40:56,9,70,0
8,2022-09-19 05:10:41,1,10,0
5,2022-06-01 06:30:44,14,30,0
7,2022-05-24 05:10:47,10,110,0
2,2022-01-12 20:28:45,4,80,0
8,2022-10-22 15:45:29,12,20,0
3,2022-12-20 17:22:42,4,140,0
2,2022-06-25 03:27:20,7,190,0
2,2022-05-06 17:14:27,14,140,0
8,2022-10-24 21:20:54,7,180,0
4,2022-05-27 15:54:41,6,170,1
4,2022-05-22 11:23:31,3,60,0
5,2022-12-15 03:44:25,3,190,0
6,2022-06-12 15:52:29,4,10,0
2,2022-12-20 10:03:33,12,170,1
2,2022-03-29 03:49:37,11,30,0
2,2022-10-30 15:15:59,12,100,0
4,2022-01-22 12:56:58,7,30,0
3,2022-03-31 11:29:29,2,70,0
8,2022-02-21 10:30:31,2,50,0
7,2022-01-01 09:11:38,2,190,0
2,2022-01-18 02:54:18,8,180,0
3,2022-06-15 05:32:12,14,130,0
9,2022-08-04 02:44:28,1,150,0
6,2022-09-25 18:10:14,2,90,0
3,2022-09-25 12:18:04,14,20,0
5,2022-03-27 08:31:28,2,160,0
8,2022-12-04 08:17:59,13,90,0
2,2022-02-10 07:23:04,14,160,0
7,2022-05-10 13:00:43,7,140,0
5,2022-02-09 07:19:13,7,160,0
7,2022-08-31 09:12:36,4,140,0
5,2022-03-13 12:22:02,5,170,0
5,2022-09-07 11:37:33,14,150,0
8,2022-05-25 05:33:36,10,80,0
4,2022-01-13 15:27:58,12,150,0
7,2022-09-18 09:05:47,5,170,0
5,2022-03-16 06:00:14,14,170,0
5,2022-05-27 11:32:43,11,40,0
7,2022-02-09 16:01:41,12,170,0
6,2022-12-14 12:21:14,5,10,0
10,2022-02-14 09:33:54,3,60,0
8,2022-06-20 04:22:10,6,190,0
7,2022-07-30 01:23:53,3,100,0
8,2022-08-26 21:53:28,5,170,0
10,2022-05-01 06:03:27,14,170,0
3,2022-01-01 18:58:02,3,110,0
6,2022-06-28 15:37:46,11,80,0
9,2022-01-03 04:05:19,6,70,0
8,2022-08-17 12:41:20,1,120,0
7,2022-05-22 13:11:52,6,160,0
4,2022-05-01 08:29:08,12,200,1
6,2022-03-29 17:47:43,12,70,0
7,2022-09-13 07:35:23,2,90,0
7,2022-03-16 14:23:47,14,190,0
10,2022-12-30 05:13:52,12,80,0
2,2022-01-31 09:06:38,9,10,0
6,2022-03-17 06:22:39,2,110,0
7,2022-08-06 18:49:12,11,30,0
9,2022-12-19 13:41:21,7,200,0
10,2022-04-09 14:04:02,9,120,0
10,2022-03-21 15:43:39,5,110,0
7,2022-08-24 08:42:08,7,140,0
3,2022-06-20 07:58:25,8,130,0
8,2022-06-15 11:27:02,7,110,0
6,2022-01-28 21:02:56,4,40,0
4,2022-02-09 23:45:07,5,160,0
5,2022-06-19 09:02:12,13,80,0
7,2022-12-22 14:33:44,3,160,0
3,2022-11-20 19:35:15,13,180,0
6,2022-10-26 06:31:43,3,160,0
8,2022-10-21 20:21:12,11,180,0
7,2022-07-11 17:56:49,1,120,0
2,2022-07-01 10:11:40,3,80,0
8,2022-04-18 22:34:49,15,80,0
9,2022-03-07 21:46:27,6,140,0
8,2022-05-11 11:22:15,11,140,0
5,2022-08-09 20:22:08,7,120,0
5,2022-12-24 22:55:23,6,60,0
7,2022-04-07 06:37:07,8,100,0
6,2022-04-18 16:43:48,2,190,0
7,2022-03-06 17:39:48,6,70,0
5,2022-09-17 01:50:03,15,110,0
10,2022-04-09 17:09:12,2,60,0
7,2022-06-18 15:59:53,5,70,0
3,2022-07-14 18:18:05,10,120,0
3,2022-09-19 02:19:06,11,150,0
6,2022-11-11 06:29:10,3,180,0
4,2022-09-10 06:59:00,3,130,0
7,2022-10-14 04:30:55,3,180,0
9,2022-01-28 03:14:24,9,90,1
10,2022-09-09 06:01:21,7,80,0
2,2022-03-24 20:26:30,8,200,0
7,2022-09-30 00:53:28,11,80,0
7,2022-12-04 05:18:38,12,120,0
8,2022-05-01 23:25:16,8,50,0
4,2022-01-29 15:29:53,12,120,0
3,2022-01-29 16:11:27,8,30,0
9,2022-03-30 17:19:33,13,110,0
4,2022-07-30 14:34:02,10,40,0
2,2022-10-11 00:40:30,1,80,0
4,2022-10-24 08:28:20,3,110,0
4,2022-09-27 05:37:22,7,130,0
8,2022-06-18 01:31:57,4,190,0
5,2022-08-02 14:54:28,1,50,0
3,2022-12-11 12:48:19,11,150,0
9,2022-10-18 17:51:56,12,180,0
