CUSTOMER_ORDER_ID,CUSTOMER_ID,ORDER_DATE_TM,PRODUCT_ID,QUANTITY
662,5,3/20/22 3:22 PM,9,160
663,10,1/14/22 6:24 AM,1,100
664,3,11/12/22 8:38 PM,5,190
665,6,2/9/22 5:58 PM,9,120
666,7,7/23/22 12:13 AM,7,80
667,8,5/23/22 9:44 PM,10,40
668,4,3/17/22 8:20 PM,12,70
669,4,7/20/22 11:04 AM,12,80
670,6,6/27/22 1:30 AM,14,150
671,10,6/26/22 12:38 AM,6,200
672,10,12/26/22 2:12 AM,10,80
673,10,8/3/22 4:14 AM,4,80
674,5,3/9/22 11:05 AM,14,80
675,6,8/28/22 12:03 AM,3,160
676,4,3/28/22 7:20 AM,3,60
677,8,10/19/22 5:27 AM,1,170
678,9,8/18/22 1:37 AM,8,180
679,6,8/22/22 4:41 AM,3,40
680,6,9/18/22 10:21 AM,15,20
681,8,4/18/22 11:36 AM,13,130
682,6,6/21/22 8:06 AM,12,30
683,6,1/17/22 5:00 PM,14,80
684,3,3/9/22 4:43 AM,10,10
685,10,4/16/22 11:31 AM,4,30
686,8,2/3/22 1:43 PM,1,40
687,5,9/9/22 1:13 AM,5,60
688,5,12/30/22 10:04 AM,2,180
689,6,5/11/22 2:46 PM,15,160
690,6,8/20/22 9:17 PM,11,70
691,9,8/30/22 4:42 PM,6,160
692,5,1/15/22 11:29 AM,14,20
693,2,12/5/22 5:29 PM,1,150
694,10,5/9/22 1:34 PM,3,170
695,6,11/30/22 10:03 AM,9,180
696,10,4/16/22 4:58 AM,1,110
697,4,11/23/22 3:49 PM,11,60
698,9,6/30/22 1:12 PM,5,190
699,2,9/6/22 5:00 AM,13,60
700,6,7/8/22 9:40 PM,15,60
701,9,11/22/22 8:31 AM,3,150
702,7,3/20/22 12:43 AM,2,60
703,5,7/31/22 10:17 AM,6,180
704,6,12/17/22 9:32 PM,11,30
705,2,7/15/22 11:37 PM,7,80
706,4,10/28/22 5:35 AM,5,100
707,6,3/2/22 10:09 AM,4,190
708,7,2/28/22 12:51 PM,10,10
709,9,2/27/22 4:28 PM,4,180
710,8,6/24/22 3:07 PM,12,30
711,7,10/22/22 7:10 PM,4,150
712,6,9/27/22 3:45 PM,5,60
713,3,11/29/22 3:43 AM,4,160
714,10,7/19/22 1:35 AM,5,100
715,6,9/8/22 6:17 AM,15,130
716,7,6/5/22 11:39 AM,1,190
717,4,4/19/22 10:49 AM,7,110
718,9,3/8/22 9:16 PM,15,80
719,5,8/9/22 1:12 AM,8,140
720,2,3/9/22 4:14 AM,15,170
721,9,6/11/22 12:21 PM,15,130
722,2,3/29/22 12:00 PM,14,190
723,4,2/6/22 8:17 PM,8,190
724,8,5/28/22 12:09 AM,15,110
725,4,9/5/22 2:21 AM,6,190
726,8,8/13/22 1:06 AM,4,170
727,9,5/24/22 3:26 AM,15,80
728,4,12/15/22 7:21 AM,14,100
729,6,9/4/22 12:34 PM,13,160
730,10,10/5/22 4:55 PM,11,110
731,9,2/21/22 8:21 AM,9,80
732,2,7/9/22 12:43 PM,10,150
733,10,2/1/22 9:33 AM,6,70
734,6,4/5/22 5:10 PM,11,80
735,2,2/17/22 9:09 AM,9,130
736,10,7/27/22 9:31 AM,5,170
737,8,12/25/22 12:41 PM,4,40
738,8,12/13/22 11:21 PM,3,80
739,10,5/11/22 4:19 PM,9,90
740,6,2/7/22 8:48 PM,10,10
741,4,4/22/22 11:43 PM,5,10
742,4,11/18/22 9:54 PM,15,170
743,8,11/9/22 12:47 AM,4,130
744,8,12/28/22 7:03 AM,1,100
745,7,7/18/22 3:24 PM,3,110
746,2,10/26/22 9:30 AM,2,10
747,3,3/28/22 6:33 AM,11,160
748,7,4/16/22 11:40 AM,11,20
749,2,3/12/22 1:24 AM,3,200
750,5,2/1/22 10:58 PM,4,130
751,2,6/16/22 3:24 PM,2,200
752,8,4/2/22 3:11 PM,14,190
753,7,2/1/22 9:27 AM,11,180
754,9,5/22/22 9:05 PM,4,70
755,2,2/5/22 4:30 PM,5,180
756,3,1/19/22 3:23 AM,6,30
757,4,9/9/22 6:55 AM,9,170
758,7,7/22/22 6:21 PM,2,90
759,4,11/28/22 11:44 PM,14,100
760,10,4/18/22 4:17 PM,9,50
761,2,2/19/22 5:48 PM,9,160
762,10,4/1/22 4:14 AM,11,50
763,9,2/27/22 11:48 AM,4,70
764,10,4/18/22 4:20 PM,7,100
765,7,12/25/22 8:23 AM,12,160
766,5,3/6/22 12:01 AM,1,10
767,6,6/22/22 9:22 AM,13,190
768,8,4/6/22 7:00 PM,6,50
769,6,3/20/22 6:04 AM,2,40
770,5,5/2/22 3:44 PM,9,150
771,4,5/3/22 6:37 PM,4,40
772,5,6/25/22 4:23 AM,9,120
773,4,3/25/22 10:05 PM,10,110
774,10,8/29/22 4:27 AM,14,80
775,2,6/29/22 4:31 AM,6,30
776,7,2/2/22 8:30 PM,14,80
777,9,4/26/22 4:02 PM,7,190
778,5,2/8/22 9:53 AM,1,120
779,2,3/5/22 2:48 PM,3,80
780,9,8/24/22 1:31 AM,4,180
781,9,9/29/22 7:28 PM,12,140
782,7,8/12/22 9:43 PM,3,40
783,10,3/1/22 6:55 PM,7,150
784,9,5/12/22 10:57 PM,7,170
785,8,6/26/22 11:44 AM,3,100
786,6,8/21/22 11:50 AM,14,70
787,10,6/17/22 11:15 AM,1,120
788,10,1/3/22 7:07 PM,14,200
789,5,1/31/22 8:04 PM,7,20
790,8,2/25/22 7:20 PM,6,120
791,7,4/27/22 5:04 AM,6,40
792,3,10/22/22 6:36 PM,6,140
793,9,11/28/22 11:09 PM,3,190
794,7,6/14/22 12:13 PM,2,40
795,7,3/3/22 1:02 AM,4,60
796,3,11/29/22 6:16 PM,13,80
797,9,7/21/22 8:12 AM,11,120
798,2,1/3/22 2:09 AM,7,10
799,10,7/4/22 8:28 PM,5,70
800,5,2/18/22 2:09 AM,7,30
801,4,10/13/22 2:54 PM,13,170
802,9,7/10/22 4:14 PM,6,30
803,4,4/22/22 12:57 PM,5,150
804,10,8/28/22 7:51 AM,6,140
805,8,12/29/22 4:55 PM,1,180
806,7,3/22/22 3:52 AM,13,70
807,3,6/18/22 7:28 AM,12,30
808,6,6/27/22 5:32 AM,4,150
809,3,3/14/22 3:42 AM,4,120
810,4,5/13/22 2:39 PM,11,10
811,8,6/17/22 6:57 AM,9,80
812,7,6/16/22 11:11 AM,11,50
813,7,9/19/22 1:50 PM,4,130
814,4,9/16/22 12:17 AM,5,170
815,10,8/12/22 1:49 AM,4,40
816,8,6/21/22 1:59 PM,2,100
817,3,9/19/22 10:10 AM,1,160
818,3,8/10/22 4:33 PM,12,180
819,8,12/25/22 9:42 AM,14,90
820,7,5/29/22 3:33 AM,8,60
821,3,1/18/22 7:46 PM,10,120
822,6,4/16/22 9:18 PM,6,90
823,2,2/12/22 6:09 AM,1,70
824,7,10/14/22 1:22 AM,8,110
825,7,11/27/22 6:56 AM,1,50
826,3,3/25/22 5:29 PM,8,120
827,4,11/21/22 8:54 AM,8,110
828,8,12/1/22 2:50 PM,7,60
829,5,12/4/22 10:34 AM,1,40
830,4,4/18/22 9:27 PM,11,100
831,5,2/11/22 9:49 AM,8,10
832,8,8/19/22 9:10 AM,6,50
833,2,11/5/22 4:48 AM,13,40
834,2,11/9/22 1:03 PM,1,90
835,10,5/5/22 10:15 PM,8,170
836,5,8/23/22 1:36 PM,4,140
837,7,9/5/22 6:07 PM,6,40
838,8,2/24/22 1:55 PM,15,60
839,8,7/15/22 7:06 PM,7,50
840,4,5/6/22 3:29 PM,6,110
841,9,12/4/22 6:36 PM,7,40
842,6,6/26/22 8:45 PM,13,80
843,9,7/6/22 11:38 PM,5,50
844,5,11/12/22 10:47 AM,12,160
845,3,4/12/22 5:56 AM,6,20
846,6,7/1/22 9:43 AM,1,60
847,3,2/26/22 3:51 PM,11,120
848,6,9/16/22 10:19 AM,8,170
849,7,6/27/22 11:42 PM,15,160
850,7,10/30/22 3:46 AM,7,40
851,5,10/13/22 4:03 AM,14,160
852,6,6/25/22 5:27 PM,3,80
853,2,1/8/22 12:10 PM,15,140
854,2,11/21/22 6:18 AM,3,60
855,5,2/26/22 5:22 PM,4,40
856,9,2/23/22 1:04 AM,11,140
857,7,11/10/22 7:47 AM,2,90
858,6,10/8/22 4:40 AM,2,90
859,7,3/16/22 4:30 PM,6,60
860,8,12/25/22 11:31 AM,7,120
861,7,5/8/22 7:03 PM,5,50
862,3,10/18/22 11:00 PM,3,120
863,4,2/13/22 3:34 PM,4,110
864,10,9/17/22 8:34 AM,5,100
865,4,10/4/22 11:37 AM,10,100
866,10,11/13/22 8:58 AM,5,60
867,3,5/10/22 4:55 PM,13,10
868,5,3/2/22 2:01 PM,13,120
869,8,2/12/22 10:06 PM,3,150
870,9,7/7/22 7:32 PM,9,180
871,3,5/7/22 12:21 AM,2,100
872,4,9/21/22 8:26 AM,10,120
873,4,11/2/22 11:47 AM,15,130
874,7,1/7/22 10:52 PM,14,110
875,3,11/13/22 8:08 AM,8,50
876,9,6/20/22 1:59 AM,5,170
877,9,8/22/22 9:07 PM,3,80
878,5,10/24/22 5:32 PM,14,40
879,6,6/14/22 12:02 PM,2,20
880,4,5/1/22 4:52 PM,13,200
881,10,5/29/22 3:42 AM,14,130
882,9,11/3/22 4:11 PM,12,140
883,8,10/5/22 8:24 PM,11,90
884,9,5/30/22 12:34 AM,6,20
885,3,12/1/22 9:50 PM,6,50
886,8,1/15/22 7:40 AM,4,90
887,6,5/5/22 10:54 AM,6,160
888,9,2/22/22 7:42 AM,8,120
889,9,8/8/22 6:02 PM,5,190
890,4,2/20/22 9:04 AM,6,40
891,7,11/23/22 8:03 PM,5,70
892,10,1/21/22 6:14 AM,15,90
893,4,8/20/22 5:47 AM,15,70
894,8,6/2/22 6:16 AM,11,140
895,3,5/13/22 3:21 AM,6,110
896,6,12/11/22 3:54 AM,12,30
897,4,4/1/22 7:18 AM,8,60
898,2,7/8/22 10:33 AM,6,40
899,3,7/26/22 5:22 AM,8,90
900,4,9/4/22 9:00 AM,13,170
901,7,12/24/22 7:47 AM,6,180
902,8,4/3/22 6:20 AM,6,90
903,2,6/23/22 9:03 AM,4,90
904,5,8/7/22 10:02 PM,14,200
905,7,10/11/22 3:12 PM,2,110
906,5,10/19/22 2:49 AM,12,160
907,4,7/17/22 7:00 PM,8,30
908,4,9/7/22 2:31 AM,11,80
909,4,4/19/22 11:04 PM,1,40
910,4,11/7/22 11:24 AM,7,10
911,8,9/29/22 7:22 AM,12,100
912,10,2/24/22 4:05 PM,4,190
913,9,5/24/22 9:12 PM,12,30
914,3,12/6/22 12:33 AM,1,10
915,8,4/8/22 1:49 AM,5,100
916,9,9/28/22 2:52 AM,12,40
917,10,11/20/22 5:59 PM,7,150
918,9,1/26/22 1:39 AM,10,10
919,2,5/29/22 9:35 AM,1,30
920,3,4/9/22 6:00 AM,6,120
921,6,7/1/22 7:32 AM,10,100
922,9,9/10/22 8:05 AM,6,80
923,9,7/18/22 4:37 AM,4,100
924,8,3/26/22 2:26 PM,2,50
925,4,3/22/22 2:10 PM,8,200
926,8,2/22/22 12:57 PM,10,160
927,9,12/29/22 6:28 PM,10,150
928,3,6/5/22 11:42 PM,4,70
929,6,3/8/22 12:19 AM,6,30
930,9,3/29/22 5:54 AM,15,120
931,4,8/25/22 12:24 PM,6,10
932,4,9/23/22 9:57 AM,6,140
933,6,5/25/22 1:10 AM,5,190
934,4,11/13/22 2:47 AM,11,170
935,5,2/15/22 10:54 AM,8,100
936,3,1/9/22 4:15 PM,13,10
937,3,5/2/22 4:49 PM,1,110
938,5,6/29/22 4:14 PM,3,190
939,5,8/1/22 10:01 PM,13,50
940,2,10/8/22 1:39 PM,10,180
941,9,6/12/22 12:40 PM,1,130
942,2,12/23/22 5:26 AM,13,40
943,5,1/18/22 6:43 PM,14,90
944,5,8/24/22 4:59 AM,10,40
945,8,7/25/22 7:18 PM,8,190
946,3,10/17/22 1:42 AM,15,140
947,8,4/6/22 8:17 AM,1,20
948,3,12/18/22 3:15 AM,7,180
949,7,1/21/22 8:06 AM,13,110
950,3,5/8/22 7:28 PM,15,180
951,8,4/24/22 6:04 PM,9,190
952,2,9/21/22 12:15 PM,1,40
953,9,12/3/22 9:50 PM,9,160
954,8,7/28/22 5:11 PM,13,190
955,2,3/8/22 10:53 AM,10,130
956,2,1/5/22 10:06 AM,7,180
957,5,8/7/22 6:56 AM,9,180
958,5,5/9/22 10:59 AM,13,170
959,7,10/23/22 2:31 PM,1,110
960,6,3/19/22 4:59 PM,13,120
961,7,6/4/22 8:50 AM,5,80
962,5,1/1/22 4:46 AM,11,30
963,5,11/22/22 3:49 AM,15,130
964,6,8/20/22 3:36 AM,6,130
965,5,10/17/22 2:53 PM,3,40
966,6,12/30/22 12:46 PM,10,10
967,4,8/17/22 10:56 AM,15,60
968,4,6/12/22 12:07 PM,12,140
969,5,7/18/22 1:41 AM,14,30
970,3,10/6/22 9:58 PM,1,50
971,3,10/5/22 6:44 AM,4,170
972,4,3/11/22 9:28 PM,6,30
973,8,12/5/22 2:49 PM,10,180
974,7,3/16/22 4:02 AM,6,180
975,2,6/29/22 7:06 AM,9,130
976,3,7/19/22 12:22 PM,14,180
977,10,5/18/22 11:28 PM,6,170
978,2,11/8/22 12:45 PM,3,10
979,6,1/27/22 2:14 PM,6,60
980,5,7/18/22 1:00 AM,3,50
981,10,9/28/22 7:09 PM,4,30
982,6,9/20/22 9:15 AM,14,110
983,9,9/3/22 3:55 PM,9,160
984,9,7/12/22 12:20 AM,15,100
985,8,1/3/22 1:28 PM,5,160
986,7,11/4/22 4:10 PM,13,100
987,4,5/20/22 11:43 AM,15,90
988,2,4/23/22 3:38 AM,8,150
989,5,9/8/22 11:27 PM,13,160
990,4,10/8/22 11:21 PM,14,100
991,10,9/9/22 1:19 AM,9,50
992,10,6/3/22 7:33 AM,3,20
993,8,1/19/22 5:50 PM,10,30
994,10,12/15/22 6:09 AM,8,150
995,5,10/30/22 11:47 PM,9,30
996,4,8/3/22 6:05 PM,2,80
997,10,1/17/22 7:07 AM,3,60
998,6,3/11/22 8:21 PM,4,140
999,6,6/28/22 4:13 AM,15,120
1000,4,7/5/22 10:14 AM,15,140
1001,3,5/4/22 12:28 AM,3,190
1002,4,11/21/22 7:23 PM,8,80
1003,4,2/27/22 3:58 PM,5,70
1004,5,1/20/22 4:32 PM,8,70
1005,9,7/7/22 9:30 AM,11,110
1006,3,2/6/22 4:48 AM,9,80
1007,10,3/3/22 4:30 PM,14,60
1008,3,12/17/22 3:47 PM,11,170
1009,8,4/20/22 10:57 PM,8,80
1010,4,4/24/22 6:15 PM,10,130
1011,2,4/24/22 5:48 PM,11,190
1012,3,4/6/22 2:09 PM,10,90
1013,8,12/4/22 8:38 PM,13,110
1014,2,6/20/22 8:19 AM,11,20
1015,4,10/28/22 10:59 AM,6,80
1016,3,5/6/22 6:07 PM,8,100
1017,4,5/1/22 1:41 PM,1,130
1018,7,10/11/22 1:18 PM,13,160
1019,9,10/28/22 9:18 AM,14,70
1020,8,9/3/22 10:23 AM,3,130
1021,4,9/11/22 6:57 AM,7,90
1022,7,6/20/22 8:45 AM,14,100
1023,9,4/20/22 12:00 AM,11,90
1024,9,5/14/22 1:57 PM,3,40
1025,6,9/29/22 3:19 PM,7,120
1026,10,2/10/22 5:33 AM,2,80
1027,9,9/14/22 10:24 AM,6,200
1028,10,9/12/22 12:42 AM,14,120
1029,2,6/17/22 11:26 PM,4,70
1030,7,1/13/22 3:08 PM,1,10
1031,9,12/21/22 4:57 PM,14,90
1032,4,2/4/22 9:27 PM,2,120
1033,2,2/21/22 8:56 AM,6,20
1034,7,8/29/22 11:59 PM,7,150
1035,8,2/21/22 5:48 AM,15,140
1036,4,8/30/22 7:58 PM,3,100
1037,2,3/25/22 7:04 AM,14,170
1038,8,9/18/22 12:10 PM,13,170
1039,8,9/12/22 8:46 PM,13,30
1040,2,7/20/22 8:02 AM,8,70
1041,2,12/11/22 5:43 PM,4,160
1042,6,3/21/22 6:53 PM,3,40
1043,4,3/23/22 6:04 AM,13,80
1044,3,9/24/22 3:04 PM,11,120
1045,7,9/23/22 5:57 AM,13,120
1046,8,7/24/22 10:57 AM,2,130
1047,6,9/1/22 2:09 AM,6,110
1048,4,6/30/22 11:28 PM,2,90
1049,5,6/9/22 8:11 PM,12,140
1050,4,12/6/22 1:25 AM,2,150
1051,8,7/5/22 1:44 PM,1,90
1052,10,3/22/22 7:09 PM,10,110
1053,4,6/7/22 8:19 AM,11,40
1054,9,10/20/22 2:32 AM,15,60
1055,8,6/17/22 3:57 AM,5,80
1056,5,11/23/22 2:39 AM,9,100
1057,5,6/30/22 5:34 AM,9,80
1058,6,6/2/22 8:37 PM,1,50
1059,9,12/13/22 1:44 PM,8,90
1060,10,2/15/22 1:38 PM,2,150
1061,9,9/4/22 7:50 AM,10,160
1062,6,3/27/22 6:57 PM,6,10
1063,8,11/12/22 10:17 AM,14,40
1064,10,3/13/22 6:33 PM,5,170
1065,3,4/14/22 9:49 PM,10,150
1066,4,12/3/22 7:06 AM,6,20
1067,8,7/31/22 8:22 PM,3,150
1068,3,5/6/22 10:33 AM,15,140
1069,7,5/22/22 3:56 AM,15,190
1070,8,11/15/22 1:42 PM,5,170
1071,6,10/25/22 4:25 PM,2,90
1072,9,8/12/22 5:11 AM,12,160
1073,8,7/26/22 4:14 AM,1,110
1074,6,6/9/22 8:49 AM,15,20
1075,5,7/9/22 7:09 AM,4,130
1076,4,4/13/22 12:48 PM,11,20
1077,8,9/5/22 7:51 PM,10,100
1078,9,8/3/22 12:59 PM,6,130
1079,2,12/7/22 6:38 AM,3,70
1080,7,11/28/22 5:57 PM,6,100
1081,6,4/9/22 3:11 PM,8,160
1082,8,4/18/22 12:57 AM,5,90
1083,2,11/2/22 5:17 AM,6,80
1084,7,9/10/22 5:40 PM,9,70
1085,8,9/19/22 5:10 AM,1,10
1086,5,6/1/22 6:30 AM,14,30
1087,7,5/24/22 5:10 AM,10,110
1088,2,1/12/22 8:28 PM,4,80
1089,8,10/22/22 3:45 PM,12,20
1090,3,12/20/22 5:22 PM,4,140
1091,2,6/25/22 3:27 AM,7,190
1092,2,5/6/22 5:14 PM,14,140
1093,8,10/24/22 9:20 PM,7,180
1094,4,5/27/22 3:54 PM,6,170
1095,4,5/22/22 11:23 AM,3,60
1096,5,12/15/22 3:44 AM,3,190
1097,6,6/12/22 3:52 PM,4,10
1098,2,12/20/22 10:03 AM,12,170
1099,2,3/29/22 3:49 AM,11,30
1100,2,10/30/22 3:15 PM,12,100
1101,4,1/22/22 12:56 PM,7,30
1102,3,3/31/22 11:29 AM,2,70
1103,8,2/21/22 10:30 AM,2,50
1104,7,1/1/22 9:11 AM,2,190
1105,2,1/18/22 2:54 AM,8,180
1106,3,6/15/22 5:32 AM,14,130
1107,9,8/4/22 2:44 AM,1,150
1108,6,9/25/22 6:10 PM,2,90
1109,3,9/25/22 12:18 PM,14,20
1110,5,3/27/22 8:31 AM,2,160
1111,8,12/4/22 8:17 AM,13,90
1112,2,2/10/22 7:23 AM,14,160
1113,7,5/10/22 1:00 PM,7,140
1114,5,2/9/22 7:19 AM,7,160
1115,7,8/31/22 9:12 AM,4,140
1116,5,3/13/22 12:22 PM,5,170
1117,5,9/7/22 11:37 AM,14,150
1118,8,5/25/22 5:33 AM,10,80
1119,4,1/13/22 3:27 PM,12,150
1120,7,9/18/22 9:05 AM,5,170
1121,5,3/16/22 6:00 AM,14,170
1122,5,5/27/22 11:32 AM,11,40
1123,7,2/9/22 4:01 PM,12,170
1124,6,12/14/22 12:21 PM,5,10
1125,10,2/14/22 9:33 AM,3,60
1126,8,6/20/22 4:22 AM,6,190
1127,7,7/30/22 1:23 AM,3,100
1128,8,8/26/22 9:53 PM,5,170
1129,10,5/1/22 6:03 AM,14,170
1130,3,1/1/22 6:58 PM,3,110
1131,6,6/28/22 3:37 PM,11,80
1132,9,1/3/22 4:05 AM,6,70
1133,8,8/17/22 12:41 PM,1,120
1134,7,5/22/22 1:11 PM,6,160
1135,4,5/1/22 8:29 AM,12,200
1136,6,3/29/22 5:47 PM,12,70
1137,7,9/13/22 7:35 AM,2,90
1138,7,3/16/22 2:23 PM,14,190
1139,10,12/30/22 5:13 AM,12,80
1140,2,1/31/22 9:06 AM,9,10
1141,6,3/17/22 6:22 AM,2,110
1142,7,8/6/22 6:49 PM,11,30
1143,9,12/19/22 1:41 PM,7,200
1144,10,4/9/22 2:04 PM,9,120
1145,10,3/21/22 3:43 PM,5,110
1146,7,8/24/22 8:42 AM,7,140
1147,3,6/20/22 7:58 AM,8,130
1148,8,6/15/22 11:27 AM,7,110
1149,6,1/28/22 9:02 PM,4,40
1150,4,2/9/22 11:45 PM,5,160
1151,5,6/19/22 9:02 AM,13,80
1152,7,12/22/22 2:33 PM,3,160
1153,3,11/20/22 7:35 PM,13,180
1154,6,10/26/22 6:31 AM,3,160
1155,8,10/21/22 8:21 PM,11,180
1156,7,7/11/22 5:56 PM,1,120
1157,2,7/1/22 10:11 AM,3,80
1158,8,4/18/22 10:34 PM,15,80
1159,9,3/7/22 9:46 PM,6,140
1160,8,5/11/22 11:22 AM,11,140
1161,5,8/9/22 8:22 PM,7,120
1162,5,12/24/22 10:55 PM,6,60
1163,7,4/7/22 6:37 AM,8,100
1164,6,4/18/22 4:43 PM,2,190
1165,7,3/6/22 5:39 PM,6,70
1166,5,9/17/22 1:50 AM,15,110
1167,10,4/9/22 5:09 PM,2,60
1168,7,6/18/22 3:59 PM,5,70
1169,3,7/14/22 6:18 PM,10,120
1170,3,9/19/22 2:19 AM,11,150
1171,6,11/11/22 6:29 AM,3,180
1172,4,9/10/22 6:59 AM,3,130
1173,7,10/14/22 4:30 AM,3,180
1174,9,1/28/22 3:14 AM,9,90
1175,10,9/9/22 6:01 AM,7,80
1176,2,3/24/22 8:26 PM,8,200
1177,7,9/30/22 12:53 AM,11,80
1178,7,12/4/22 5:18 AM,12,120
1179,8,5/1/22 11:25 PM,8,50
1180,4,1/29/22 3:29 PM,12,120
1181,3,1/29/22 4:11 PM,8,30
1182,9,3/30/22 5:19 PM,13,110
1183,4,7/30/22 2:34 PM,10,40
1184,2,10/11/22 12:40 AM,1,80
1185,4,10/24/22 8:28 AM,3,110
1186,4,9/27/22 5:37 AM,7,130
1187,8,6/18/22 1:31 AM,4,190
1188,5,8/2/22 2:54 PM,1,50
1189,3,12/11/22 12:48 PM,11,150
1190,9,10/18/22 5:51 PM,12,180
